Epoch	 0	error	 306.35960318110295
Epoch	 1	error	 302.67037164369117
Epoch	 2	error	 301.1950527740675
Epoch	 3	error	 300.1022782695893
Epoch	 4	error	 299.2098858239186
Epoch	 5	error	 298.4890015816001
Epoch	 6	error	 297.9109714361804
Epoch	 7	error	 297.4579171803762
Epoch	 8	error	 297.09183349112857
Epoch	 9	error	 296.7661608633871
Epoch	 10	error	 296.4852443543358
Epoch	 11	error	 296.2684227634692
Epoch	 12	error	 296.09536324431235
Epoch	 13	error	 295.94150961512895
Epoch	 14	error	 295.7976105374775
Epoch	 15	error	 295.66375569793627
Epoch	 16	error	 295.54245362734224
Epoch	 17	error	 295.4351562501378
Epoch	 18	error	 295.34139634713546
Epoch	 19	error	 295.25933946777303
Epoch	 20	error	 295.1866949470289
Epoch	 21	error	 295.1213825660213
Epoch	 22	error	 295.0618220436771
Epoch	 23	error	 295.0069547429316
Epoch	 24	error	 294.95614137729774
Epoch	 25	error	 294.90903017724713
Epoch	 26	error	 294.86543881248014
Epoch	 27	error	 294.825263580323
Epoch	 28	error	 294.7884167589518
Epoch	 29	error	 294.75478885797014
Epoch	 30	error	 294.7242312094117
Epoch	 31	error	 294.69655377328587
Epoch	 32	error	 294.67153285496795
Epoch	 33	error	 294.64892381768027
Epoch	 34	error	 294.62847483923883
Epoch	 35	error	 294.60993906595365
Epoch	 36	error	 294.5930838159035
Epoch	 37	error	 294.57769651464076
Epoch	 38	error	 294.5635877012409
Epoch	 39	error	 294.5505917498623
Epoch	 40	error	 294.53856600937553
Epoch	 41	error	 294.527388980088
Epoch	 42	error	 294.5169580063187
Epoch	 43	error	 294.507186820084
Epoch	 44	error	 294.49800314940444
Epoch	 45	error	 294.4893465129646
Epoch	 46	error	 294.4811662590391
Epoch	 47	error	 294.47341986550333
Epoch	 48	error	 294.4660714931968
Epoch	 49	error	 294.45909077174315
Epoch	 50	error	 294.45245179111583
Epoch	 51	error	 294.446132270799
Epoch	 52	error	 294.44011287962303
Epoch	 53	error	 294.4343766817231
Epoch	 54	error	 294.4289086870832
Epoch	 55	error	 294.4236954881698
Epoch	 56	error	 294.4187249670134
Epoch	 57	error	 294.4139860596782
Epoch	 58	error	 294.4094685673774
Epoch	 59	error	 294.40516300531317
Epoch	 60	error	 294.4010604820532
Epoch	 61	error	 294.39715260351727
Epoch	 62	error	 294.3934313967985
Epoch	 63	error	 294.38988924992304
Epoch	 64	error	 294.3865188644255
Epoch	 65	error	 294.38331321818265
Epoch	 66	error	 294.3802655364461
Epoch	 67	error	 294.37736926941017
Epoch	 68	error	 294.37461807496743
Epoch	 69	error	 294.3720058055503
Epoch	 70	error	 294.3695264981785
Epoch	 71	error	 294.3671743669928
Epoch	 72	error	 294.3649437976813
Epoch	 73	error	 294.3628293433668
Epoch	 74	error	 294.36082572150775
Epoch	 75	error	 294.3589278115898
Epoch	 76	error	 294.35713065329605
Epoch	 77	error	 294.3554294450039
Epoch	 78	error	 294.3538195424481
Epoch	 79	error	 294.3522964574361
Epoch	 80	error	 294.35085585650125
Epoch	 81	error	 294.3494935594952
Epoch	 82	error	 294.3482055379975
Epoch	 83	error	 294.34698791355373
Epoch	 84	error	 294.34583695574395
Epoch	 85	error	 294.34474908001704
Epoch	 86	error	 294.34372084534215
Epoch	 87	error	 294.3427489516779
Epoch	 88	error	 294.34183023724705
Epoch	 89	error	 294.34096167563445
Epoch	 90	error	 294.3401403727674
Epoch	 91	error	 294.33936356374204
Epoch	 92	error	 294.33862860954804
Epoch	 93	error	 294.33793299370296
Epoch	 94	error	 294.3372743188124
Epoch	 95	error	 294.3366503030868
Epoch	 96	error	 294.33605877680003
Epoch	 97	error	 294.3354976787603
Epoch	 98	error	 294.33496505274917
Epoch	 99	error	 294.3344590439956
Epoch	 100	error	 294.3339778956439
Epoch	 101	error	 294.33351994528863
Epoch	 102	error	 294.3330836215208
Epoch	 103	error	 294.3326674405523
Epoch	 104	error	 294.3322700028832
Epoch	 105	error	 294.3318899900427
Epoch	 106	error	 294.3315261613914
Epoch	 107	error	 294.33117735101393
Epoch	 108	error	 294.33084246467405
Epoch	 109	error	 294.33052047685635
Epoch	 110	error	 294.3302104278854
Epoch	 111	error	 294.3299114211403
Epoch	 112	error	 294.32962262033004
Epoch	 113	error	 294.32934324687136
Epoch	 114	error	 294.3290725773387
Epoch	 115	error	 294.32880994099776
Epoch	 116	error	 294.3285547174208
Epoch	 117	error	 294.3283063341728
Epoch	 118	error	 294.32806426458774
Epoch	 119	error	 294.3278280255982
Epoch	 120	error	 294.3275971756671
Epoch	 121	error	 294.32737131276065
Epoch	 122	error	 294.3271500724045
Epoch	 123	error	 294.3269331258066
Epoch	 124	error	 294.3267201780391
Epoch	 125	error	 294.3265109662888
Epoch	 126	error	 294.32630525814875
Epoch	 127	error	 294.3261028499909
Epoch	 128	error	 294.3259035653856
Epoch	 129	error	 294.3257072535573
Epoch	 130	error	 294.3255137879252
Epoch	 131	error	 294.3253230646569
Epoch	 132	error	 294.32513500130165
Epoch	 133	error	 294.32494953544204
Epoch	 134	error	 294.32476662341753
Epoch	 135	error	 294.32458623906325
Epoch	 136	error	 294.3244083725158
Epoch	 137	error	 294.3242330290407
Epoch	 138	error	 294.32406022791054
Epoch	 139	error	 294.3238900013163
Epoch	 140	error	 294.32372239331767
Epoch	 141	error	 294.32355745882825
Epoch	 142	error	 294.3233952626377
Epoch	 143	error	 294.3232358784719
Epoch	 144	error	 294.32307938807355
Epoch	 145	error	 294.3229258803476
Epoch	 146	error	 294.3227754504877
Epoch	 147	error	 294.3226281991973
Epoch	 148	error	 294.32248423188787
Epoch	 149	error	 294.3223436579461
Epoch	 150	error	 294.3222065900158
Epoch	 151	error	 294.3220731433044
Epoch	 152	error	 294.3219434349326
Epoch	 153	error	 294.321817583321
Epoch	 154	error	 294.32169570758055
Epoch	 155	error	 294.3215779269505
Epoch	 156	error	 294.3214643602585
Epoch	 157	error	 294.32135512543067
Epoch	 158	error	 294.3212503389806
Epoch	 159	error	 294.32115011558943
Epoch	 160	error	 294.321054567656
Epoch	 161	error	 294.32096380491555
Epoch	 162	error	 294.3208779340595
Epoch	 163	error	 294.320797058402
Epoch	 164	error	 294.3207212775468
Epoch	 165	error	 294.3206506871052
Epoch	 166	error	 294.3205853784288
Epoch	 167	error	 294.32052543835186
Epoch	 168	error	 294.32047094899
Epoch	 169	error	 294.3204219875305
Epoch	 170	error	 294.32037862606245
Epoch	 171	error	 294.32034093141743
Epoch	 172	error	 294.3203089650505
Epoch	 173	error	 294.320282782924
Epoch	 174	error	 294.3202624354088
Epoch	 175	error	 294.3202479672301
Epoch	 176	error	 294.3202394173931
Epoch	 177	error	 294.320236819172
Epoch	 178	error	 294.32024020007185
Epoch	 179	error	 294.32024958183655
Epoch	 180	error	 294.32026498045775
Epoch	 181	error	 294.3202864062085
Epoch	 182	error	 294.3203138636824
Epoch	 183	error	 294.3203473518475
Epoch	 184	error	 294.32038686411323
Epoch	 185	error	 294.32043238841413
Epoch	 186	error	 294.32048390729506
Epoch	 187	error	 294.3205413980183
Epoch	 188	error	 294.3206048326583
Epoch	 189	error	 294.32067417823777
Epoch	 190	error	 294.32074939683656
Epoch	 191	error	 294.32083044573295
Epoch	 192	error	 294.32091727754494
Epoch	 193	error	 294.3210098403662
Epoch	 194	error	 294.32110807791554
Epoch	 195	error	 294.32121192970396
Epoch	 196	error	 294.32132133117614
Epoch	 197	error	 294.3214362138784
Epoch	 198	error	 294.3215565056208
Epoch	 199	error	 294.3216821306438
Epoch	 200	error	 294.3218130097807
Epoch	 201	error	 294.3219490606258
Epoch	 202	error	 294.32209019770494
Epoch	 203	error	 294.32223633264573
Epoch	 204	error	 294.32238737433266
Epoch	 205	error	 294.3225432290853
Epoch	 206	error	 294.3227038008201
Epoch	 207	error	 294.32286899120766
Epoch	 208	error	 294.3230386998476
Epoch	 209	error	 294.32321282441563
Epoch	 210	error	 294.3233912608241
Epoch	 211	error	 294.3235739033756
Epoch	 212	error	 294.32376064491746
Epoch	 213	error	 294.3239513769823
Epoch	 214	error	 294.32414598993756
Epoch	 215	error	 294.3243443731274
Epoch	 216	error	 294.3245464149981
